path_czi,channel_signal,channel_target
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001157/ZSD3/100X_zstack/3500001157_100X_20170807_2-Scene-4-P9-E05.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001157/ZSD3/100X_zstack/3500001157_100X_20170807_2-Scene-5-P10-E05.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001157/ZSD3/100X_zstack/3500001157_100X_20170807_3-Scene-01-P11-E06.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001157/ZSD3/100X_zstack/3500001157_100X_20170807_3-Scene-05-P15-E06.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001157/ZSD3/100X_zstack/3500001157_100X_20170807_3-Scene-06-P16-E06.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001157/ZSD3/100X_zstack/3500001157_100X_20170807_3-Scene-07-P17-E06.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001157/ZSD3/100X_zstack/3500001157_100X_20170807_3-Scene-08-P18-E06.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001157/ZSD3/100X_zstack/3500001157_100X_20170807_3-Scene-09-P19-E06.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001157/ZSD3/100X_zstack/3500001157_100X_20170807_4-Scene-05-P25-E07.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001157/ZSD3/100X_zstack/3500001157_100X_20170807_4-Scene-06-P26-E07.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001157/ZSD3/100X_zstack/3500001157_100X_20170807_4-Scene-08-P28-E07.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001157/ZSD3/100X_zstack/3500001157_100X_20170807_4-Scene-09-P29-E07.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001157/ZSD3/100X_zstack/3500001157_100X_20170807_4-Scene-10-P30-E07.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001157/ZSD3/100X_zstack/3500001157_100X_20170807_5-Scene-01-P31-E08.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001157/ZSD3/100X_zstack/3500001157_100X_20170807_5-Scene-02-P32-E08.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001157/ZSD3/100X_zstack/3500001157_100X_20170807_5-Scene-03-P33-E08.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001157/ZSD3/100X_zstack/3500001157_100X_20170807_5-Scene-07-P37-E08.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001157/ZSD3/100X_zstack/3500001157_100X_20170807_5-Scene-08-P38-E08.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001157/ZSD3/100X_zstack/3500001157_100X_20170807_5-Scene-09-P39-E08.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001157/ZSD3/100X_zstack/3500001157_100X_20170807_5-Scene-10-P40-E08.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001157/ZSD3/100X_zstack/3500001157_100X_20170807_5-Scene-11-P41-F05.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001157/ZSD3/100X_zstack/3500001157_100X_20170807_5-Scene-13-P43-F05.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001157/ZSD3/100X_zstack/3500001157_100X_20170807_5-Scene-15-P45-F05.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1-Scene-01-P3-E04.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1-Scene-02-P6-E04.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1-Scene-03-P9-E04.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1-Scene-04-P12-E05.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1-Scene-05-P18-E05.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1-Scene-07-P27-E07.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1-Scene-08-P30-E07.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1-Scene-09-P33-E08.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1-Scene-10-P36-E08.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1-Scene-12-P42-E08.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1-Scene-13-P45-E08.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1-Scene-14-P48-F08.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1-Scene-15-P51-F08.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1-Scene-16-P54-F06.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1e-Scene-18-P52-F06.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1r-Scene-01-P2-E04.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1r-Scene-02-P5-E04.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1r-Scene-03-P8-E04.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1r-Scene-06-P17-E05.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1r-Scene-07-P20-E05.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1r-Scene-08-P23-E06.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1r-Scene-11-P32-E08.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1r-Scene-12-P35-E08.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1r-Scene-13-P38-E08.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1r-Scene-14-P41-E08.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1r-Scene-15-P44-E08.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001218/ZSD3/100X_zstack/3500001218_100X_20170821_1r-Scene-17-P50-F08.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001155/ZSD1/100X_zstack/3500001155_100X_20170807_1-Scene-1-P1-E04.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001155/ZSD1/100X_zstack/3500001155_100X_20170807_2-Scene-1-P4-E04.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001155/ZSD1/100X_zstack/3500001155_100X_20170807_2-Scene-2-P5-E04.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001155/ZSD1/100X_zstack/3500001155_100X_20170807_2-Scene-3-P6-E04.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001155/ZSD1/100X_zstack/3500001155_100X_20170807_2-Scene-4-P7-E04.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001155/ZSD1/100X_zstack/3500001155_100X_20170807_2-Scene-5-P8-E04.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001155/ZSD1/100X_zstack/3500001155_100X_20170807_3-Scene-1-P9-E04.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001155/ZSD1/100X_zstack/3500001155_100X_20170807_4-Scene-01-P12-E06.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001155/ZSD1/100X_zstack/3500001155_100X_20170807_4-Scene-02-P13-E06.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001155/ZSD1/100X_zstack/3500001155_100X_20170807_4-Scene-04-P15-E06.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001155/ZSD1/100X_zstack/3500001155_100X_20170807_4-Scene-06-P17-E06.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001155/ZSD1/100X_zstack/3500001155_100X_20170807_4-Scene-08-P19-E06.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001155/ZSD1/100X_zstack/3500001155_100X_20170807_5-Scene-01-P21-E08.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001155/ZSD1/100X_zstack/3500001155_100X_20170807_5-Scene-02-P22-E08.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001155/ZSD1/100X_zstack/3500001155_100X_20170807_5-Scene-04-P24-E08.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001155/ZSD1/100X_zstack/3500001155_100X_20170807_5-Scene-05-P25-E08.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001155/ZSD1/100X_zstack/3500001155_100X_20170807_5-Scene-06-P26-E08.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001155/ZSD1/100X_zstack/3500001155_100X_20170807_5-Scene-10-P30-E08.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001155/ZSD1/100X_zstack/3500001155_100X_20170807_5-Scene-13-P33-F05.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001155/ZSD1/100X_zstack/3500001155_100X_20170807_5-Scene-14-P34-F05.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001155/ZSD1/100X_zstack/3500001155_100X_20170807_5-Scene-16-P36-F05.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001130/ZSD2/100X_zstack/3500001130_100X_20170728_1-Scene-01-P1-E07.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001130/ZSD2/100X_zstack/3500001130_100X_20170728_1-Scene-02-P2-E07.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001130/ZSD2/100X_zstack/3500001130_100X_20170728_1-Scene-03-P3-E07.czi,6,3
//allen/aics/microscopy/PRODUCTION/PIPELINE_4_OptimizationAutomation/3500001130/ZSD2/100X_zstack/3500001130_100X_20170728_1-Scene-04-P4-E07.czi,6,3
